SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,IsMale,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No
False,False,False,0.04225352112676056,True,True,False,False,False,False,False,True,True,0.6706467661691543,0.03693745672744057,True,True,True,False,False,False,False,True,False,False,True,False
True,False,False,0.5211267605633803,True,False,False,True,True,True,True,False,True,0.5164179104477612,0.2860085391183937,True,True,False,True,False,False,True,False,False,True,False,False
False,True,False,0.9154929577464789,True,True,False,True,True,False,False,True,False,0.7666666666666666,0.7217401338564504,False,True,False,True,False,False,False,True,False,False,True,False
False,False,False,0.0,True,False,False,False,False,False,False,False,True,0.5174129353233831,0.005936995153473345,False,False,True,False,False,False,False,True,False,False,True,False
False,True,False,0.23943661971830985,True,False,False,False,False,True,False,False,True,0.3189054726368159,0.10269443803369491,False,False,True,False,False,False,False,False,True,True,False,False
True,False,False,0.704225352112676,True,True,False,False,True,False,True,True,True,0.7915422885572139,0.5647934456496654,True,True,True,False,False,False,False,True,False,False,True,False
False,False,False,0.0,True,False,False,False,False,False,False,False,False,0.2791044776119403,0.003173321024694207,True,True,True,False,False,False,False,False,True,True,False,False
False,False,True,0.15492957746478872,True,False,False,False,False,False,False,False,False,0.01094527363184081,0.022328640664666513,False,True,False,False,True,True,False,False,False,False,False,True
False,False,False,0.5633802816901409,True,True,False,True,True,False,True,True,True,0.8761194029850746,0.5105758135241172,True,False,True,False,False,False,False,True,False,False,True,False
False,False,False,0.15492957746478872,True,True,False,False,False,False,False,False,False,0.06716417910447761,0.03431802446342026,False,True,True,False,False,False,False,True,False,False,False,True
False,True,True,0.7605633802816901,True,False,False,False,False,False,False,False,False,0.020398009950248763,0.12234594968843757,False,False,False,False,True,False,False,False,True,False,False,True
False,False,False,0.08450704225352113,True,True,False,False,False,False,False,False,True,0.5681592039800994,0.06298753750288484,False,False,True,False,False,False,False,True,False,False,True,False
False,False,False,0.15492957746478872,True,False,False,False,True,True,False,True,True,0.7079601990049752,0.12426148165243482,True,False,True,False,False,False,False,True,False,False,True,False
False,True,True,0.9436619718309859,True,True,True,True,True,True,True,True,False,0.6940298507462687,0.708873759519963,False,False,False,False,True,False,True,False,False,True,False,False
True,False,False,0.056338028169014086,True,True,False,False,False,False,True,False,True,0.645771144278607,0.04930186937456727,True,False,True,False,False,False,True,False,False,False,True,False
True,False,False,0.676056338028169,True,False,False,False,False,False,False,False,False,0.25422885572139303,0.24085506577429033,False,False,True,False,False,False,False,False,True,True,False,False
False,False,False,0.5492957746478874,False,False,True,True,True,False,True,True,False,0.435820895522388,0.287647126702054,False,True,False,True,False,False,True,False,False,True,False,False
False,False,False,0.2112676056338028,True,False,False,False,False,False,False,False,False,0.01840796019900499,0.034594968843757214,False,False,False,True,False,True,False,False,False,False,False,True
False,False,False,0.1267605633802817,True,True,False,False,False,False,False,False,True,0.5562189054726369,0.09150703900300024,True,True,True,False,False,False,False,False,True,False,True,False
False,True,False,1.0,True,True,False,True,True,False,True,True,True,0.826865671641791,0.8428744518809138,False,False,False,True,False,False,False,True,False,False,True,False
True,False,False,0.014084507042253521,True,True,False,False,False,False,False,True,True,0.6547263681592039,0.01929956150473113,False,False,True,False,False,False,False,True,False,False,True,False
False,True,True,0.30985915492957744,True,False,False,False,False,False,False,False,False,0.026368159203980085,0.05021924763443342,False,True,False,False,True,False,False,False,True,False,False,True
True,False,False,0.9859154929577465,True,True,False,True,True,False,True,True,True,0.8721393034825872,0.8658146780521578,False,False,False,True,False,False,False,True,False,False,True,False
False,True,False,0.14084507042253522,True,True,False,False,True,False,True,True,True,0.8084577114427861,0.11979575351950152,True,False,True,False,False,False,False,True,False,False,True,False
False,False,False,0.0,True,False,False,False,False,False,False,False,True,0.2577114427860696,0.0029252250173090236,True,True,True,False,False,False,False,False,True,True,False,False
False,False,False,0.2112676056338028,True,False,False,True,False,True,False,False,True,0.35472636815920394,0.09408608354488807,True,False,True,False,False,False,False,False,True,True,False,False
False,False,False,0.0,True,True,False,False,False,False,False,True,True,0.6686567164179105,0.007690976228940688,True,False,True,False,False,False,False,False,True,False,True,False
False,True,False,0.15492957746478872,True,False,False,True,False,False,False,True,True,0.6646766169154229,0.1132010154627279,False,True,True,False,False,False,True,False,False,False,True,False
False,False,False,0.7464788732394366,False,False,True,False,False,True,False,True,False,0.25721393034825873,0.2712785598892222,False,False,False,True,False,True,False,False,False,True,False,False
False,True,False,0.9436619718309859,True,True,False,True,True,True,False,False,False,0.7159203980099503,0.7245384260327717,False,False,False,False,True,False,True,False,False,False,True,False
False,True,True,0.04225352112676056,True,True,False,False,False,False,False,False,False,0.3243781094527363,0.025473113316408953,True,False,True,False,False,False,False,False,True,True,False,False
False,False,True,0.0,True,False,False,False,True,False,False,True,False,0.4074626865671642,0.004661897069005308,True,False,True,False,False,False,False,True,False,True,False,False
False,False,False,0.36619718309859156,True,False,True,False,False,True,False,False,False,0.3502487562189055,0.1664724209554581,False,True,True,False,False,False,False,False,True,True,False,False
False,False,False,0.28169014084507044,True,False,False,False,False,False,False,False,True,0.016915422885572132,0.04588045234248788,False,True,True,False,False,False,False,False,True,False,False,True
False,False,False,0.16901408450704225,True,False,False,False,True,False,True,False,True,0.646268656716418,0.12021693976459727,True,True,True,False,False,False,False,True,False,False,True,False
True,False,False,0.8873239436619719,True,True,False,True,True,True,False,True,False,0.5611940298507463,0.559721901684745,False,False,True,False,False,False,True,False,False,True,False,False
False,False,False,0.0,True,False,True,True,False,False,False,False,True,0.36467661691542286,0.004165705054234941,True,False,True,False,False,False,False,True,False,True,False,False
False,True,False,0.7887323943661971,False,False,False,True,True,True,True,True,True,0.39054726368159204,0.3746999769213016,False,True,False,False,True,True,False,False,False,True,False,False
False,True,False,0.28169014084507044,True,True,True,False,True,False,True,True,True,0.8522388059701493,0.25795061158550653,True,False,True,False,False,False,False,True,False,False,True,False
False,False,False,0.2535211267605634,True,False,False,False,False,False,False,False,False,0.013930348258706454,0.039158781444726516,False,True,False,False,True,False,False,False,True,False,False,True
False,True,False,0.4225352112676056,True,False,False,False,True,False,True,True,True,0.7517412935323383,0.3370643895684283,False,True,False,True,False,False,False,True,False,False,True,False
False,False,False,0.7183098591549296,True,True,True,True,True,True,True,True,True,0.7064676616915423,0.5346872836372027,False,True,False,False,True,False,False,False,True,True,False,False
False,False,False,0.6338028169014085,True,True,False,True,True,False,False,True,True,0.755223880597015,0.5065370413108701,False,False,False,True,False,False,False,True,False,False,True,False
True,False,False,0.14084507042253522,True,True,True,False,False,False,False,False,True,0.3716417910447761,0.06485114239556888,False,False,True,False,False,False,False,True,False,True,False,False
False,True,True,0.7323943661971831,False,False,True,True,True,False,False,True,True,0.3029850746268657,0.2857604431110085,False,False,True,False,False,True,False,False,False,True,False,False
False,True,True,0.14084507042253522,True,False,False,False,False,False,False,False,True,0.009950248756218905,0.018636048926840527,True,False,True,False,False,False,False,False,True,False,False,True
True,False,False,0.7887323943661971,True,True,False,True,False,True,True,True,True,0.8621890547263682,0.680261943226402,False,True,True,False,False,True,False,False,False,False,True,False
True,False,False,0.014084507042253521,True,True,False,False,False,False,False,False,True,0.5691542288557214,0.016108931456265865,True,False,True,False,False,False,False,False,True,False,True,False
True,False,False,0.014084507042253521,True,False,True,True,False,False,False,False,False,0.364179104477612,0.009854604200323103,True,False,True,False,False,False,False,False,True,True,False,False
